mild	8
mildly	2
mildness	1
mile	3
miles	13
military	6
militia	1
milk	6
mill	3
million	2
mills	1
milton	4
mimic	3
mind	69
minded	1
minds	14
mine	10
mineral	5
minerals	7
mines	3
mingle	1
mingled	4
mingles	4
mingling	1
miniature	2
minister	4
ministered	1
ministers	3
ministry	2
minor	1
minster	1
minstrel	1
minstrelsy	1
minute	1
minutes	2
minutiae	1
mio	1
miracle	1
miracles	6
miraculous	4
mirror	6
mirrors	1
mirth	2
mirthful	4
misapplied	2
mischief	4
mischievous	2
miserable	3
misery	11
misfortune	4
misled	1
misrepresentation	1
misrepresentations	1
misrepresented	1
miss	1
missed	2
misses	1
missing	2
mission	12
missionaries	1
missionary	3
missions	1
mississippi	1
missouri	2
mist	4
mistake	4
mistaken	3
mistakes	1
mists	2
misty	1
misunderstood	1
mit	1
mitred	1
mix	2
mixed	3
mixture	1
mm	1
moans	1
mob	1
mockery	6
mocking	5
mode	2
model	4
models	1
modem	1
moderate	1
moderation	1
modern	9
modes	3
modest	3
mohammedan	4
mohawk	1
moliere	1
moment	21
moments	2
mon	1
monarch	1
monastery	1
monday	1
money	20
monitor	1
monk	1
monkey	1
monkeys	1
monks	1
monopolies	1
monopolise	2
monotonous	2
monroe	1
monsieur	1
month	8
months	7
monument	7
monuments	3
mood	7
moods	1
moon	19
moonlight	15
moore	1
moral	26
moralist	3
moralists	1
morality	3
morally	5
morals	5
more	186
moreover	8
morgan	1
morning	31
morose	2
morrow	1
mortal	6
mortals	2
mortar	6
mortgage	2
mortgaged	1
moscow	3
moses	11
moslem	1
moss	9
mosses	2
mossy	1
most	144
mostly	6
mother	40
mothers	3
motion	7
motionless	2
motions	5
motive	2
motives	4
motto	1
mould	2
mouldering	1
mound	2
mounds	1
mount	8
mountain	8
mountains	8
mounted	2
mourn	4
mourner	1
mournful	4
mournfully	2
mourning	4
mouse	1
mouth	7
mouths	1
move	7
moved	6
movement	3
movements	6
moves	6
moving	6
mr	14
mrs	11
much	85
mud	4
muddy	1
mulatto	2
mulberry	1
multitude	9
multitudes	4
murder	14
murdered	1
murderer	1
murderers	5
murky	1
murmur	2
murmuring	3
muscular	1
muse	1
mused	1
museum	3
mush	1
mushrooms	1
music	84
musical	6
musician	4
musicians	3
muskets	1
muslin	1
must	80
musulman	1
mute	4
mutilated	1
mutter	2
muttered	2
muttering	3
mutual	2
my	368
myrmidons	1
myself	29
mysterious	9
mystery	12
mystic	2
mystical	2
mythology	1
nabobs	1
naiads	1
nail	2
nailed	1
nails	3
naked	1
name	41
named	9
names	9
nan	2
nap	1
napoleon	2
narrator	1
narrow	11
narrowness	1
narrows	1
nasal	1
nation	12
national	5
nations	25
native	3
natives	2
natural	24
naturally	7
nature	99
natures	1
naval	1
navies	1
navy	3
nay	14
nd	1
near	39
nearer	6
nearly	17
neat	3
neatly	5
neatness	2
necessarily	2
necessary	13
necessities	3
necessity	14
neck	2
need	19
needed	9
needle	1
needs	12
neglect	3
neglected	4
negro	3
negroes	2
neighbour	7
neighbourhood	9
neighbouring	3
neighbours	16
neither	7
nephew	2
neptune	4
nerve	2
nerves	2
nervous	3
ness	1
nest	18
nests	2
nether	1
nettle	1
network	1
never	123
never-failing	1
nevertheless	9
new	76
new-england	6
new-hampshire	1
new-york	172
new-zealand	2
newborn	1
newgate	1
newly	5
news	4
newspaper	1
newspapers	2
newton	3
next	21
nice	8
nicely	3
nicholas	2
nicholson	1
nie	1
niece	2
nigh	4
night	27
nightingale	1
nightly	1
nights	1
nighttime	1
nile	1
nimble	1
nine	4
nineteen	2
nineteenth	7
no	223
nobility	1
noble	17
nobleman	5
nobleness	1
nobler	3
noblest	2
nobody	4
nod	1
nodded	1
nodding	2
noise	1
noises	1
noisy	3
non	2
none	26
nonresistance	1
nook	4
noon	3
noontide	1
nor	22
norman	1
north	10
northeast	3
northern	7
noses	1
not	527
nota	1
note	8
notes	9
nothing	35
notice	2
noticing	1
noting	1
notion	1
notions	3
notwithstanding	3
nought	2
nouns	1
nourishment	1
novel	1
november	5
novice	1
now	110
nowhere	1
nu	1
nucleus	1
number	9
numbered	1
numbers	4
numerous	8
nun	1
nuns	1
nuremberg	2
nursed	1
nurtured	1
nut	2
nymph	2
nymphs	9
o'clock	5
oak	4
oaks	1
oars	1
oath	1
obedience	5
obedient	3
obelisk	1
obelisks	1
obey	2
obeyed	2
obeying	1
object	14
objected	1
objection	1
objectionable	1
objections	1
objects	8
obliged	3
oblique	1
oblivion	2
obscured	1
observable	3
observance	1
observances	1
observation	2
observations	1
observe	10
observed	12
observer	1
observers	1
observing	1
obstacles	1
obstinate	1
obstruction	1
obstructions	2
obtain	6
obtained	4
obtaining	1
obvious	8
obviously	10
occasion	5
occasional	1
occasionally	2
occasioned	3
occasions	1
occupants	1
occupation	2
occupied	5
occupies	1
occupy	2
occurred	3
occurs	1
ocean	15
och	1
october	5
od	1
odd	4
oddly	2
odious	2
of	3501
off	42
offence	2
offences	1
offender	1
offending	1
offends	1
offensive	3
offer	9
offered	13
offering	2
offers	2
office	15
officer	3
officers	7
offices	1
offspring	1
oft	1
often	39
oftener	2
oftentimes	2
oh	25
oil	2
old	134
old-fashioned	3
olden	7
older	2
oldest	2
olive	3
omen	1
omnipotence	1
omniscience	1
on	541
on't	2
onboard	1
once	48
one	289
ones	14
only	101
onward	2
open	31
opened	14
opening	5
openly	2
opens	3
opera	1
operated	1
operating	1
operation	3
operations	2
operator	2
ophelia	1
opinion	28
opinions	6
opponents	2
opportunity	3
opposed	2
opposing	1
opposite	9
opposition	1
oppressed	1
oppresses	1
oppressions	1
oppressive	6
or	298
oracle	2
oracles	1
orang	1
orange	3
oratorio	1
orchard	1
orchards	2
orchestra	2
ordained	2
ordeal	1
order	17
ordered	5
orders	4
organ	7
organisation	3
organised	3
organist	1
oriental	6
origin	6
original	4
originally	2
originals	1
originating	1
orleans	2
ornamented	1
ornaments	3
orphans	3
orthodox	1
other	123
others	40
otherwise	9
ought	11
our	168
ours	6
ourselves	9
out	119
outcast	1
outcasts	1
outer	1
outlet	1
outline	3
outright	1
outset	1
outside	5
outward	42
outwardly	1
over	119
overboard	1
overcome	8
overhanging	1
overhead	2
overheard	1
overloaded	1
overlook	1
overlooked	1
overpowering	1
overrun	2
overspread	1
overwhelmed	3
overwhelming	1
owe	1
owed	2
owes	3
owing	4
owl	1
own	122
owned	1
owner	4
ox	2
oxen	1
oysters	2
pa	2
paced	1
paces	1
pacific	3
pacify	1
pack	2
pag	1
pagans	2
page	4
pageant	4
pageantry	1
pages	1
pagodas	1
paid	7
pain	3
pained	1
painful	10
painfully	3
paint	3
painted	18
painting	1
paintings	2
paints	1
pair	2
pairs	1
palace	4
palaces	2
pale	7
palestine	4
pall	2
palliate	1
pallid	1
palm	4
palms	3
palsy	1
pamphlet	3
pan	1
panting	1
pantomime	1
paper	4
papers	2
parade	1
paradise	6
paraguay	1
parchment	1
pardon	2
pare	1
parents	8
paris	4
parisian	3
park	5
parks	1
parley	1
parliament	1
parlour	4
parrot	3
part	24
partaking	1
parted	1
partialities	1
partiality	1
particular	8
particularly	5
particulars	2
parties	2
parting	3
partly	3
partner	1
partners	1
partook	1
parts	5
party	5
pass	21
passage	5
passed	37
passes	11
passing	10
passion	8
passions	7
passive	1
past	54
pastor	1
pasturage	1
pasture	1
pastures	3
patch	3
path	18
pathetic	1
pathos	4
paths	6
pathway	4
patience	4
patient	4
patiently	4
patriarch	1
patriarchal	4
patriot	1
patriotism	1
paul	9
pauper	1
paupers	1
pause	1
paused	2
pave	1
pavement	5
pavements	1
pavilion	1
paving	1
pay	6
paying	1
payment	2
pays	1
peace	8
peaceably	1
peaceful	2
peach	2
peaches	1
peal	2
pealing	1
peals	1
pear	1
pearl	4
pearls	3
peasant	5
peasantry	1
peasants	1
pebble	2
pebbles	3
peculiar	10
peculiarly	8
pecuniary	1
pedant	1
peep	6
peeping	3
peeps	3
peevish	1
pegasus	1
pelting	1
pen	3
penalties	1
pence	2
pencil	1
pendant	2
pendulum	1
penetrate	1
penitentiary	6
penknife	1
penn	3
pennsylvania	1
penny	4
pension	1
pensioners	1
pent	4
people	51
peopled	2
per	1
peradventure	1
perceivable	1
perceive	18
perceived	7
perceives	2
perceiving	1
perception	4
perceptions	5
perch	1
perchance	19
perched	4
perennial	1
perfect	25
perfected	2
perfection	4
perfectly	7
perform	12
performance	2
performed	6
performer	1
perfume	1
perhaps	40
peril	1
perils	1
period	7
periods	1
perish	1
perishing	3
permanent	4
permission	1
permit	1
permitted	1
perpendicular	1
perpetrated	1
perpetual	20
perpetually	3
perpetuate	1
perpetuating	1
perplex	1
perplexed	1
persecuted	1
perseverance	2
persevering	2
persian	4
persians	1
persisted	1
person	3
personage	1
personal	2
persons	7
perspective	3
perspiration	1
persuade	2
persuaded	2
persuading	1
persuasion	1
persuasive	2
pertinacity	1
pervade	3
pervades	4
pervading	2
perversion	1
pervert	2
perverted	7
pestilence	2
pestilential	1
pet	3
peter	7
petersburg	4
petit	1
petrified	2
phalanx	1
phantom	2
pharaoh	1
phenomena	4
phenomenon	2
philadelphia	11
philosopher	2
philosophers	3
philosophic	2
philosophically	1
philosophy	8
phosphoric	1
phrase	12
phrases	6
physical	17
physically	3
physician	1
physicians	3
physiognomy	1
piano	1
piazza	2
pick	1
picked	1
picking	4
picture	9
pictured	1
pictures	6
picturesque	4
piece	6
pieces	3
piedmont	3
pierced	2
piercing	1
pies	1
pigs	3
pile	1
piled	1
piles	4
pilgrim	2
pilgrimage	9
pilgrims	1
pillory	1
pillow	4
pin	1
pinching	1
pine	6
pines	1
pinions	1
pink	1
pinned	1
pins	1
pious	1
pipe	4
piper	1
piping	1
piracy	2
pirate	3
piratical	1
pistol	1
pistols	2
pit	3
pitch	4
piteous	1
pitiable	1
pitied	3
pitiful	3
pitiless	1
pitt	2
pity	6
pitying	1
place	46
placed	15
places	18
placing	2
plague	2
plagues	1
plaid	3
plain	4
plainest	2
plainly	10
plainness	1
plains	1
plaintive	5
plan	5
plane	6
planes	1
planets	6
plank	1
planned	3
planning	1
plans	3
plant	10
plantain	2
plantation	2
planted	6
planter	2
planters	1
plants	1
plaster	1
plate	2
platform	1
plato	7
platoon	1
platoons	2
play	19
played	5
player	2
playful	1
playing	10
plays	2
plaything	1
plea	1
pleaded	1
pleading	1
pleasant	25
pleasantly	1
pleasantness	1
please	7
pleased	8
pleasing	3
pleasurable	1
pleasure	9
plenty	3
pliant	2
plies	1
plot	1
plots	1
plough	1
plucking	1
plumage	1
plume	1
plunge	2
plunged	2
pluto	1
ply	1
plying	1
pocket	2
poem	1
poet	10
poetic	14
poetry	10
point	15
pointed	2
pointing	2
points	10
poise	1
poison	1
poisoned	1
poisonous	1
poland	1
polar	2
pole	1
poles	8
police	6
policy	3
polish	2
polished	1
polite	1
politeness	3
political	12
politician	2
politics	3
poll	1
pollute	1
polluted	5
pollution	1
pond	3
pool	1
pools	2
poor	80
poorer	1
poorly	1
pope	1
poplar	1
poppies	1
populace	3
popular	8
popularity	1
population	3
pore	1
porridge	1
port	1
portable	1
portion	11
portions	3
portrait	3
portraits	3
portuguese	1
position	7
positive	1
possessed	1
possesses	1
possessions	1
possible	8
possibly	1
post	2
posterity	4
postpone	1
postponed	1
potatoes	5
potent	1
pouches	1
poultry	2
pounds	2
pour	1
poured	6
pouring	2
poverty	10
powder	3
power	41
powerful	9
powerfully	1
powerless	1
powers	5
practical	5
practically	1
practice	8
practised	2
prairie	1
prairies	3
praise	4
praised	2
praises	2
pranks	2
prattle	1
pray	8
prayed	2
prayer	9
prayers	3
praying	1
preach	8
preacher	2
preachers	2
preaches	2
preaching	2
precarious	1
precaution	2
preceded	2
precedes	1
preceding	3
precincts	2
precious	3
precipitous	2
precisely	6
predecessor	1
predominance	3
preeminently	1
prefer	4
preference	1
preferred	1
preferring	2
prejudice	4
prejudices	3
prematurely	2
premier	1
premises	5
preparation	1
preparations	1
prepare	5
prepared	7
preparing	1
presbyterian	1
prescribe	1
prescribed	2
presence	17
present	42
presented	2
presently	2
presents	3
preservation	2
preserve	2
preserved	4
preserves	1
preserving	1
preside	1
presidency	1
president	3
pressing	1
pressure	8
presuming	1
pretence	1
pretending	1
pretensions	3
prettiest	1
pretty	19
prevailed	1
prevailing	3
prevails	2
prevalent	2
prevent	4
prevented	3
prevents	1
previous	1
prey	3
preyed	1
price	7
prices	1
pricking	1
pride	9
priest	10
priestess	2
priesthood	1
priests	1
prim	1
primaeval	1
prince	8
princely	4
princes	3
principal	2
principle	13
principles	9
print	1
printed	4
printer	1
printing	2
prismatic	1
prison	17
prisoner	8
prisoners	4
prisons	11
private	6
privation	2
privilege	1
privileges	2
prizes	1
pro	1
probable	2
probably	24
problem	1
proceed	1
proceeded	1
proceeding	1
proceedings	2
proceeds	1
process	9
procession	5
proclaimed	2
proclaiming	2
proclaims	1
procure	1
procured	2
prodigality	1
prodigious	5
produce	10
produced	16
produces	5
producing	1
product	1
production	2
productions	2
productive	2
profanation	1
profaned	2
profess	2
professedly	1
profession	3
proffer	1
profit	1
profitable	1
profligacy	1
profligate	2
profound	2
profusely	1
profusion	1
progenitors	1
progress	13
progression	3
progressive	3
progressively	1
prolonged	2
prolonging	1
prom	1
promenade	3
prominent	1
promise	7
promised	7
promises	3
promising	1
promontory	1
promote	2
prompt	1
promptitude	1
prone	8
pronounce	2
pronounces	2
proof	5
proofs	3
propensity	2
properties	1
property	2
prophecies	1
prophecy	10
prophesied	4
prophesy	3
prophet	5
prophetic	4
prophets	3
proportion	12
proportioned	1
proportions	2
proposed	5
proposition	2
proprietor	1
prosaic	2
prose	1
prospect	2
prospered	1
prosperity	3
prosperous	3
prostrated	1
prostration	2
protect	1
protected	1
protection	6
protest	2
protestant	6
protestants	1
protestations	1
protested	1
protracted	1
proud	8
prove	8
proved	8
provender	1
proverb	1
proverbial	1
proves	4
provide	1
provided	4
providence	16
providing	1
proving	1
provision	1
provoked	1
provoking	1
prowling	1
proximity	1
prudence	1
prudent	1
pruning	1
psalmist	1
psalms	1
public	42
public-house	3
publications	1
publish	3
published	4
publisher	1
publishers	1
puerile	1
puffing	1
pull	3
pulled	4
pulling	1
pulp	1
pulpit	4
pumps	1
punish	2
punished	1
punishes	4
punishing	1
punishment	11
puny	1
pupil	1
pupils	2
puppies	1
purchase	3
purchased	7
purchaser	1
purchasing	1
pure	19
purely	1
purer	1
purest	1
purgatory	1
purged	1
purified	2
purify	1
purifying	2
puritan	1
puritans	1
purity	3
purple	4
purporting	1
purpose	10
purposes	7
purse	3
pursued	3
pursuit	1
pursuits	4
push	1
pushed	1
pushing	1
puss	2
put	24
puts	2
putting	1
puzzle	1
puzzled	2
pyramids	1
pythagoras	1
quaint	1
quaker	5
quakers	2
qualified	2
qualities	1
quality	2
quantities	1
quantity	1
quarantine	4
quarrel	3
quarrelling	1
quarrels	2
quarrelsome	1
quarters	1
queen	4
queens	1
queer	2
quell	1
quenched	1
query	1
quest	1
question	8
questioned	1
questioning	1
questions	6
quick	3
quiet	26
quietly	4
quit	5
quite	12
quivered	1
quivering	1
quoting	1
rabbi	3
race	28
races	6
racket	1
radiance	2
radiant	3
radiating	1
radii	1
raft	1
rafters	1
rage	2
rages	1
ragged	10
rags	4
rail	3
railroad	7
railroads	4
rain	6
rainbow	13
rains	3
rainy	1
raise	3
raised	8
raises	1
raising	2
rake	3
rakes	1
ramble	2
rambled	2
rambles	3
ran	9
randall	1
random	1
ranged	2
rank	2
raphael	1
rapid	7
rapidity	2
rapidly	4
rare	3
rarely	5
rarest	4
rarity	1
rascal	2
rascals	2
rate	1
rather	21
ratification	1
ratio	1
rational	4
rats	1
rattle	1
rattling	1
raved	1
raving	1
ravings	1
ray	2
reach	5
reached	4
reaches	2
reaching	1
read	26
reader	1
readers	3
readily	2
reading	8
reads	1
ready	12
real	18
realise	1
realised	3
realities	3
reality	4
really	15
realm	2
rear	2
reared	3
rears	1
reason	25
reasonably	1
reasoned	2
reasoning	2
reasons	5
rebecca	2
rebuke	5
rebuked	1
rebukes	1
recall	1
recalled	3
receive	20
received	13
receives	1
receiving	4
recent	2
reception	1
recesses	4
recite	1
reckless	4
recognise	4
recognised	4
recognises	1
recollect	2
recollected	2
recollecting	1
recollection	3
recollections	5
recommends	1
reconcile	1
record	7
recorded	5
records	5
recount	1
recover	4
recovered	3
rectitude	1
red	26
reddish	1
redeem	1
redeemed	2
redemption	1
redoubled	1
reduced	2
reeds	1
reel	1
references	1
refined	4
refinement	4
refinements	1
reflect	3
reflected	10
reflecting	2
reflections	1
reflects	1
reform	5
reformed	4
reformer	3
reformers	4
reforming	2
reforms	1
refractory	1
refrain	2
refresh	2
refreshing	4
refreshment	3
refreshments	1
refuge	3
refund	1
refuse	2
refused	5
regal	2
regard	5
regarded	6
regards	1
regiment	1
regimentals	1
region	6
regions	2
regret	3
regretted	1
regretting	1
regular	2
regularity	1
regularly	2
regulate	1
regulated	4
regulation	1
regulations	1
reign	4
reigned	1
reigns	1
rein	1
reiterated	1
reject	1
rejected	3
rejoice	8
rejoices	2
rejoicing	4
relate	1
related	3
relates	4
relation	16
relations	5
relationship	4
relatives	1
relaxed	1
release	2
relic	2
relics	2
relief	4
relieve	2
relieved	3
religion	12
religions	2
religious	29
relinquished	1
reluctance	2
reluctant	2
reluctantly	3
remain	10
remained	12
remaining	1
remains	14
remark	7
remarkable	16
remarkably	1
remarked	2
remarks	6
remedy	2
remember	6
remembered	9
remembers	2
remembrance	3
remembrances	1
remind	9
reminded	9
reminding	2
reminds	4
remnant	3
remonstrance	2
remonstrated	1
remorse	1
remove	1
removed	10
remuneration	1
render	1
rendered	8
rendering	1
renders	2
rending	1
renew	2
renewed	2
renewing	1
renounce	1
renowned	1
rent	1
rented	1
renunciation	1
repaid	1
repaired	1
repassing	1
repast	1
repay	1
repeal	1
repeat	2
repeated	4
repeating	1
repelling	1
repentance	1
repentant	1
replaced	1
replete	1
replied	19
replies	1
reply	3
report	1
reported	3
reports	3
repose	4
reposed	2
reposes	1
represent	6
representation	1
representatives	2
represented	3
represents	2
repress	1
repressed	3
reproach	1
reprobate	1
reproduction	1
reproof	1
reprove	2
reproved	3
republican	2
republics	1
repulse	1
repulsed	1
repulsive	1
reputation	3
requested	3
required	3
requires	6
requiring	2
requisition	1
rescue	1
resemblance	4
resemblances	1
resemble	1
resembles	3
resembling	1
resent	1
resented	1
resentment	2
reservoir	1
reside	1
resided	1
residence	3
residing	1
resignation	2
resigned	2
resist	1
resistance	2
resisted	1
resisting	1
resolutely	2
resolutions	2
resolved	4
resolving	1
resort	2
resorts	1
resounded	1
resounding	2
respect	15
respectability	1
respectable	5
respectful	2
respectfully	3
respective	1
respects	5
resplendent	2
responded	1
response	3
responses	1
responsibility	4
responsible	2
rest	13
rested	2
resting	3
restless	10
restlessness	2
restore	5
restored	4
restores	1
restoring	1
restrained	4
restraint	2
restraints	3
rests	5
result	8
results	8
resumed	2
resurrection	8
retail	1
retain	3
retaining	1
retaliate	1
retaliation	2
retire	2
retired	1
retirement	1
retiring	1
retreat	1
retreating	3
return	19
returned	21
returning	4
returns	3
rev	5
reveal	6
revealed	10
revealing	4
reveals	2
revelation	5
revelations	3
revenge	6
revenged	1
reverence	16
reverential	4
reverse	1
revived	1
revolution	9
revolutionary	1
revolutions	2
revolved	2
revolves	1
revolving	3
reward	4
rewarded	1
rewards	1
reynolds	2
rhinoceros	1
rhodes	1
ribbon	2
ribbons	3
rich	23
richard	3
richer	4
riches	3
richest	1
richly	1
rid	1
ride	5
ridge	1
ridicule	3
ridiculous	3
riding	4
rife	1
rig	1
rigging	2
right	28
righteous	1
rights	5
rigid	4
rill	1
ring	10
ringing	2
ringlets	3
rings	4
riots	1
ripe	1
ripened	1
rippling	3
rise	13
risen	4
rises	10
rising	16
risk	3
rites	1
ritual	1
rival	1
rivalry	1
rivals	1
rive	1
river	20
rivers	4
riveted	1
rivulet	1
road	7
roads	3
roar	2
roaring	5
roars	1
robbed	2
robbers	2
robbery	1
robe	2
robed	1
robes	3
robins	1
robinson	1
rock	8
rockets	2
rocks	4
rocky	2
rod	2
rode	1
rogers	1
roguish	1
roland	1
roll	3
rolled	7
rolling	9
rolls	5
roman	3
romance	4
romances	1
romantic	6
rome	5
romish	1
roof	16
roofs	2
room	21
rooms	7
root	3
roots	4
ropes	3
rose	25
roseate	2
roses	2
rosy	3
rotation	1
rote	1
rough	2
round	58
roundabout	1
rouse	1
roused	5
route	1
routine	1
roving	2
row	3
rows	2
royal	7
rub	1
rubbish	1
rubies	1
ruby	1
rude	13
rudely	3
rudeness	1
rudiments	1
rugged	5
ruin	3
ruined	3
ruins	6
rule	4
rum	2
rumoured	1
run	23
runaway	1
rung	2
running	7
runs	1
rupees	1
rural	5
rush	3
rushed	1
rushes	1
rushing	1
russia	5
russian	4
rustic	1
rustling	1
ruthless	1
s	1
sabbath	3
sable	1
sac	1
sacrament	1
sacred	20
sacrifice	3
sacrificed	3
sacrifices	1
sad	16
saddened	2
saddle	1
sadly	2
sadness	9
safe	6
safely	3
safer	1
safety	8
sagacious	3
sage	1
sago	1
said	134
sail	3
sailed	2
sailing	2
sailor	9
sailors	8
sails	4
saint	5
saintly	1
saints	4
sake	3
sakes	1
sale	6
sales	2
salt	1
salubrious	1
salutary	1
salutations	1
salute	2
saluted	1
salutes	2
salvation	2
same	82
sample	2
samuel	7
san	1
sanction	1
sanctions	1
sanctuary	4
sand	7
sands	1
sandy	2
sang	2
sanguinary	1
sanguine	1
sappho	1
sarcasm	2
sarcastic	1
sarcophagus	2
sat	14
satan	4
sated	1
satin	2
satire	1
satirical	1
satisfaction	1
satisfactory	1
satisfied	2
satisfies	1
satisfy	4
saturn	2
sav	2
savage	8
savages	5
save	7
saved	3
saves	1
saving	1
saviour	9
saw	60
sawing	1
sawney	1
saxon	1
say	67
saying	8
sayings	1
says	41
scalding	1
scale	3
scamper	1
scanty	3
scarce	1
scarcely	15
scarf	1
scarlet	1
scars	1
scattered	7
scene	17
scenery	9
scenes	11
scepticism	2
schism	1
school	11
schools	13
schooner	1
science	6
scientific	1
scissors	1
scooped	1
scorched	1
scorching	2
scorn	9
scorned	2
scornfully	1
scotch	7
scotchman	4
scotchmen	1
scotland	5
scotsman	1
scott	4
scottish	1
scramble	2
scrap	1
scrape	1
scream	2
screamed	1
screaming	1
screams	1
screech	1
screen	1
screened	1
scripture	5
scriptures	2
scroll	2
scrupulously	1
sculptor	1
sculpture	1
sculptured	2
sea	48
sealed	1
seamen	1
search	7
searched	1
searcher	1
searches	1
seas	2
seashore	2
season	6
seasons	7
seat	4
seated	4
seats	4
secluded	2
second	6
secondly	2
secret	5
secretly	1
secrets	2
sect	7
sectarian	6
sectaries	1
sects	13
secure	1
securely	1
security	2
seduce	1
see	119
seed	8
seeds	1
seeing	6
seek	9
seeking	4
seeks	5
seem	23
seemed	44
seeming	4
seems	25
seen	32
seer	1
sees	14
seeth	1
seine	1
seize	1
seized	3
seldom	3
select	1
selected	1
self	12
self-preservation	1
selfish	10
selfishness	5
selfsame	2
sell	10
seller	1
selling	1
semicircular	1
senators	1
send	16
sending	2
sends	4
sensation	6
sensations	1
sense	13
senseless	3
senses	6
sensible	1
sensitive	1
sensual	2
sensuality	4
sent	31
sentence	2
sentenced	1
sentences	1
sentiment	18
sentiments	2
separate	3
separated	4
separately	1
separation	3
sept	1
september	8
sepulchre	2
sequestered	1
seraph	3
serene	5
serenely	2
serenity	1
series	6
serious	9
seriously	3
sermon	1
serpent	3
serpents	1
servant	4
servants	6
serve	3
serves	1
service	16
services	5
servile	1
serving	2
set	16
setting	6
settle	4
settled	8
settlers	5
settles	1
seven	6
seventeen	2
seventh	1
seventy-six	1
several	20
severe	7
severity	2
sewing	1
sex	3
sexes	1
shade	4
shaded	8
shadow	19
shadows	19
shadowy	5
shady	3
shaggy	1
shake	3
shakes	2
shakespeare	3
shall	82
shallow	1
shalt	5
sham	4
shame	2
shameful	2
shan't	1
shape	7
shapes	2
share	3
shared	1
shares	1
sharing	1
sharp	4
shattered	1
shaven	1
shaving	3
shawl	5
shawls	1
she	236
sheaf	2
shed	5
sheet	2
shell	2
shells	1
shelter	7
sheltered	3
shelves	1
shepherd	1
shepherds	2
sheriff	4
sheriffs	1
shield	1
shifting	2
shilling	1
shine	2
shines	1
shingle	3
shining	10
ship	15
shipboard	1
shipping	2
ships	4
shirt	1
shirts	1
shivering	5
shock	1
shocked	2
shocking	1
shoe	1
shoes	4
shone	6
shook	3
shoots	1
shop	8
shops	1
shore	7
shores	7
short	14
shortening	1
shorter	1
shortly	1
shortsighted	1
shot	3
should	129
shoulder	2
shoulders	2
shout	2
shouting	6
shouts	4
show	17
showed	7
shower	4
showers	1
showing	1
shown	11
shows	7
shrewd	3
shrewdly	1
shrewdness	2
shrewsbury	1
shriek	3
shrieking	1
shrill	5
shrine	3
shrines	1
shrivelled	1
shroud	2
shrubs	1
shudder	1
shuddering	1
shuffling	1
shut	15
shuts	1
shutters	1
sick	1
sickly	4
siddons	1
side	33
sides	6
sigh	1
sighed	1
sighing	1
sight	21
sights	3
sign	3
significance	14
significant	4
significantly	2
signification	2
signified	1
signifies	2
signify	1
signore	2
signs	3
silence	13
silenced	1
silent	13
silently	2
silk	9
silken	1
silly	1
silver	10
silvery	3
similar	7
simple	14
simplest	3
simplicity	5
simply	9
sin	10
sinai	1
since	20
sincere	5
sincerely	1
sincerity	3
sinful	2
sing	21
singing	10
single	8
singled	2
sings	2
singular	8
singularly	6
sinking	2
sinks	1
sinned	1
sinner	4
sinners	7
sins	5
sion	1
sir	8
sister	7
sisterhood	1
sisters	2
sit	4
site	4
sits	4
sitting	3
situated	1
situation	10
situations	1
six	9
sixpence	1
sixteen	2
sixty	3
size	1
skeletons	1
sketch	3
sketches	1
skies	7
skiff	1
skilful	2
skill	5
skin	2
skins	2
skirmishes	1
skull	2
skulls	1
sky	25
slab	1
slabs	1
slate	1
slave	25
slaveholders	3
slavery	17
slaves	16
sleek	1
sleep	13
sleeping	8
sleepless	1
sleeps	3
sleeve	1
sleeves	1
slender	1
slept	8
slight	8
slightest	5
slightly	4
slim	1
slip	1
slippers	1
slippery	2
sloop	2
slough	1
slow	11
slowly	15
sluggish	1
slumbering	3
sly	2
small	45
smaller	2
smallest	2
smart	1
smell	1
smells	1
smile	9
smiled	6
smiles	5
smiling	7
smith	4
smoke	7
smoked	2
smoking	2
smooth	3
snake	8
snap	1
snapped	2
snatch	1
snatched	1
snow	6
snows	2
snowy	5
snuff	1
snug	3
so	286
soar	1
soaring	1
sobbed	1
sober	3
sobriety	1
social	17
societies	5
society	79
soft	13
soften	3
softened	6
softening	1
softer	1
softly	1
soil	6
soiled	2
sold	11
soldier	2
soldiers	1
solemn	15
solemnities	1
solemnity	3
solemnly	1
solitary	3
solitude	3
solomon	1
sombre	1
some	145
somebody	3
something	36
sometime	2
sometimes	28
somewhat	17
somewhere	3
son	13
sone	1
song	16
songs	2
songsters	1
sonorous	2
sons	2
soon	30
sooner	1
soothe	1
soothing	1
sorrow	16
sorrowful	1
sorrowing	1
sorrows	3
sorry	1
sort	10
sorts	4
sought	9
soul	140
souls	39
sound	34
sounded	3
sounding	2
soundly	1
sounds	20
source	3
south	4
southern	8
southwest	2
sovereigns	1
sow	1
space	9
spacious	5
spade	1
spain	5
spake	2
spangled	1
spaniards	3
spanish	8
spared	1
spares	1
sparing	1
spark	3
sparkle	1
sparkling	11
sparks	2
sparrows	1
speak	35
speaking	13
speaks	14
special	1
species	4
specimen	2
specimens	4
spectacle	3
spectacles	1
spectators	4
speculation	4
speculators	4
speech	3
speed	5
spell	3
spend	2
spending	1
spent	5
spheres	1
sphinx	1
spider	2
spies	2
spiral	7
spire	2
spires	3
spirit	72
spirited	3
spirits	28
spiritual	59
